Time,URL,Response
"5/9/26, 10:12 PM",https://creativeblindsdrapes.com/apple-app-site-association,Not found (404)
"5/9/26, 7:44 PM",https://creativeblindsdrapes.com/.well-known/apple-app-site-association,Not found (404)
"5/6/26, 6:25 PM",https://creativeblindsdrapes.com/apple-app-site-association,Not found (404)
"5/6/26, 6:06 PM",https://creativeblindsdrapes.com/.well-known/apple-app-site-association,Not found (404)
"4/29/26, 11:04 PM",https://creativeblindsdrapes.com/.well-known/apple-app-site-association,Not found (404)
"4/29/26, 10:48 PM",https://creativeblindsdrapes.com/apple-app-site-association,Not found (404)
"4/28/26, 5:43 PM",https://creativeblindsdrapes.com/products/adeko-window-treatments,Not found (404)
"4/28/26, 5:44 AM",https://creativeblindsdrapes.com/products/adeko-window-treatments,Not found (404)
"4/26/26, 8:15 PM",https://creativeblindsdrapes.com/apple-app-site-association,Not found (404)
"4/26/26, 7:47 PM",https://creativeblindsdrapes.com/.well-known/apple-app-site-association,Not found (404)
"4/25/26, 7:46 PM",https://creativeblindsdrapes.com/apple-app-site-association,Not found (404)
"4/25/26, 7:19 PM",https://creativeblindsdrapes.com/.well-known/apple-app-site-association,Not found (404)
